+-----------------+------+-----------------+-------+----+----------------+------------------+------------------------+--------------+
| Number of Nodes |  %   | Number of Edges | (%) k | k  | Clique size k? | Basic Operations |          Time          |    Memory    |
|        20       |  75  |       142       |   25  | 5  |      True      |        0         |  0.006679058074951172  |     0.0      |
|        20       |  75  |       142       |   50  | 10 |     False      |        0         |   5.000085115432739    | 11.39453125  |
|        20       |  75  |       142       |   75  | 15 |     False      |        0         |   5.000088930130005    |  2.95703125  |
|        21       | 12.5 |        26       |  12.5 | 2  |      True      |        0         | 6.794929504394531e-05  |     0.0      |
|        21       | 12.5 |        26       |   25  | 5  |     False      |        0         |   5.000057935714722    | 14.65234375  |
|        21       | 12.5 |        26       |   50  | 10 |     False      |        0         |   5.000091314315796    |  0.61328125  |
|        21       | 12.5 |        26       |   75  | 15 |     False      |        0         |   5.000089883804321    |  0.84765625  |
|        21       |  25  |        52       |  12.5 | 2  |      True      |        0         | 7.009506225585938e-05  |     0.0      |
|        21       |  25  |        52       |   25  | 5  |     False      |        0         |   5.000063180923462    |  0.2578125   |
|        21       |  25  |        52       |   50  | 10 |     False      |        0         |   5.000102281570435    | 12.58984375  |
|        21       |  25  |        52       |   75  | 15 |     False      |        0         |    5.00009298324585    |  3.91015625  |
|        21       |  50  |       105       |  12.5 | 2  |      True      |        0         | 6.604194641113281e-05  |     0.0      |
|        21       |  50  |       105       |   25  | 5  |      True      |        0         |  0.06282901763916016   |     0.0      |
|        21       |  50  |       105       |   50  | 10 |     False      |        0         |   5.0000832080841064   |   1.28125    |
|        21       |  50  |       105       |   75  | 15 |     False      |        0         |   5.000093936920166    |  2.4765625   |
|        21       |  75  |       158       |  12.5 | 2  |      True      |        0         | 6.508827209472656e-05  |     0.0      |
|        21       |  75  |       158       |   25  | 5  |      True      |        0         | 0.0013947486877441406  |     0.0      |
|        21       |  75  |       158       |   50  | 10 |     False      |        0         |   5.000072956085205    |  0.93359375  |
|        21       |  75  |       158       |   75  | 15 |     False      |        0         |   5.000094890594482    |    8.0625    |
|        22       | 12.5 |        29       |  12.5 | 2  |      True      |        0         | 9.012222290039062e-05  |     0.0      |
|        22       | 12.5 |        29       |   25  | 5  |     False      |        0         |   5.0000598430633545   |  1.29296875  |
|        22       | 12.5 |        29       |   50  | 11 |     False      |        0         |   5.000094890594482    | 11.71484375  |
|        22       | 12.5 |        29       |   75  | 16 |     False      |        0         |   5.000100135803223    |  5.9296875   |
|        22       |  25  |        58       |  12.5 | 2  |      True      |        0         | 9.417533874511719e-05  |     0.0      |
|        22       |  25  |        58       |   25  | 5  |     False      |        0         |   5.000070095062256    |  11.484375   |
|        22       |  25  |        58       |   50  | 11 |     False      |        0         |    5.0000901222229     |  5.54296875  |
|        22       |  25  |        58       |   75  | 16 |     False      |        0         |   5.000086784362793    | 20.51953125  |
|        22       |  50  |       116       |  12.5 | 2  |      True      |        0         | 6.604194641113281e-05  |     0.0      |
|        22       |  50  |       116       |   25  | 5  |     False      |        0         |   5.000063896179199    |  13.203125   |
|        22       |  50  |       116       |   50  | 11 |     False      |        0         |   5.000092029571533    |  1.2578125   |
|        22       |  50  |       116       |   75  | 16 |     False      |        0         |   5.000108003616333    |  0.49609375  |
|        22       |  75  |       173       |  12.5 | 2  |      True      |        0         | 7.104873657226562e-05  |     0.0      |
|        22       |  75  |       173       |   25  | 5  |      True      |        0         | 0.0023119449615478516  |     0.0      |
|        22       |  75  |       173       |   50  | 11 |     False      |        0         |   5.000067949295044    |  0.01171875  |
|        22       |  75  |       173       |   75  | 16 |     False      |        0         |   5.000087022781372    |  5.26171875  |
|        23       | 12.5 |        32       |  12.5 | 2  |      True      |        0         |  7.82012939453125e-05  |     0.0      |
|        23       | 12.5 |        32       |   25  | 5  |     False      |        0         |   5.000065088272095    |  0.14453125  |
|        23       | 12.5 |        32       |   50  | 11 |     False      |        0         |   5.000096797943115    |   1.265625   |
|        23       | 12.5 |        32       |   75  | 17 |     False      |        0         |   5.000100135803223    |  14.109375   |
|        23       |  25  |        63       |  12.5 | 2  |      True      |        0         | 6.008148193359375e-05  |    0.0625    |
|        23       |  25  |        63       |   25  | 5  |     False      |        0         |   5.0000598430633545   |   7.734375   |
|        23       |  25  |        63       |   50  | 11 |     False      |        0         |   5.000085830688477    |   2.15625    |
|        23       |  25  |        63       |   75  | 17 |     False      |        0         |   5.000094890594482    |  0.45703125  |
|        23       |  50  |       126       |  12.5 | 2  |      True      |        0         | 9.608268737792969e-05  |     0.0      |
|        23       |  50  |       126       |   25  | 5  |      True      |        0         |  0.008662939071655273  |     0.0      |
|        23       |  50  |       126       |   50  | 11 |     False      |        0         |   5.000072240829468    |  0.6328125   |
|        23       |  50  |       126       |   75  | 17 |     False      |        0         |   5.000089168548584    |  6.85546875  |
|        23       |  75  |       190       |  12.5 | 2  |      True      |        0         | 6.794929504394531e-05  |     0.0      |
|        23       |  75  |       190       |   25  | 5  |      True      |        0         | 0.0008380413055419922  |     0.0      |
|        23       |  75  |       190       |   50  | 11 |     False      |        0         |    5.00007438659668    |  5.6171875   |
|        23       |  75  |       190       |   75  | 17 |     False      |        0         |   5.000095844268799    | 23.67578125  |
|        24       | 12.5 |        34       |  12.5 | 3  |      True      |        0         | 0.0034933090209960938  |  0.0078125   |
|        24       | 12.5 |        34       |   25  | 6  |     False      |        0         |   5.000091791152954    |   7.296875   |
|        24       | 12.5 |        34       |   50  | 12 |     False      |        0         |   5.000107049942017    |  6.11328125  |
|        24       | 12.5 |        34       |   75  | 18 |     False      |        0         |   5.000122785568237    |   0.859375   |
|        24       |  25  |        69       |  12.5 | 3  |      True      |        0         | 0.00015306472778320312 |     0.0      |
|        24       |  25  |        69       |   25  | 6  |     False      |        0         |   5.0000598430633545   |     6.25     |
|        24       |  25  |        69       |   50  | 12 |     False      |        0         |   5.000091075897217    |   3.140625   |
|        24       |  25  |        69       |   75  | 18 |     False      |        0         |   5.000105857849121    |  1.35546875  |
|        24       |  50  |       138       |  12.5 | 3  |      True      |        0         | 0.0001010894775390625  |     0.0      |
|        24       |  50  |       138       |   25  | 6  |     False      |        0         |   5.000087022781372    | 11.98828125  |
|        24       |  50  |       138       |   50  | 12 |     False      |        0         |   5.000097990036011    |    1.6875    |
|        24       |  50  |       138       |   75  | 18 |     False      |        0         |   5.000087022781372    |  0.41015625  |
|        24       |  75  |       207       |  12.5 | 3  |      True      |        0         | 6.198883056640625e-05  |  0.00390625  |
|        24       |  75  |       207       |   25  | 6  |      True      |        0         |  0.16301989555358887   |   0.015625   |
|        24       |  75  |       207       |   50  | 12 |     False      |        0         |   5.000083923339844    |  0.09765625  |
|        24       |  75  |       207       |   75  | 18 |     False      |        0         |   5.000088930130005    |   2.796875   |
|        25       | 12.5 |        38       |  12.5 | 3  |      True      |        0         | 0.0006096363067626953  |     0.0      |
|        25       | 12.5 |        38       |   25  | 6  |     False      |        0         |   5.000066041946411    |  4.3203125   |
|        25       | 12.5 |        38       |   50  | 12 |     False      |        0         |   5.000087738037109    |  3.82421875  |
|        25       | 12.5 |        38       |   75  | 18 |     False      |        0         |   5.0000879764556885   |  1.04296875  |
|        25       |  25  |        75       |  12.5 | 3  |      True      |        0         | 0.0003001689910888672  |     0.0      |
|        25       |  25  |        75       |   25  | 6  |     False      |        0         |   5.000093936920166    |  3.29296875  |
|        25       |  25  |        75       |   50  | 12 |     False      |        0         |   5.000162839889526    |  8.73828125  |
|        25       |  25  |        75       |   75  | 18 |     False      |        0         |    5.00010085105896    |   4.265625   |
|        25       |  50  |       150       |  12.5 | 3  |      True      |        0         |   8.392333984375e-05   |     0.0      |
|        25       |  50  |       150       |   25  | 6  |     False      |        0         |   5.000064134597778    |  0.8984375   |
|        25       |  50  |       150       |   50  | 12 |     False      |        0         |   5.000085830688477    |  7.75390625  |
|        25       |  50  |       150       |   75  | 18 |     False      |        0         |   5.000104188919067    |     0.25     |
|        25       |  75  |       225       |  12.5 | 3  |      True      |        0         | 0.00017714500427246094 |  0.00390625  |
|        25       |  75  |       225       |   25  | 6  |      True      |        0         |   0.5024678707122803   |     0.0      |
|        25       |  75  |       225       |   50  | 12 |     False      |        0         |    5.0000901222229     |  0.87890625  |
|        25       |  75  |       225       |   75  | 18 |     False      |        0         |   5.000097036361694    | 15.51171875  |
|        26       | 12.5 |        41       |  12.5 | 3  |      True      |        0         | 0.0010030269622802734  |     0.0      |
|        26       | 12.5 |        41       |   25  | 6  |     False      |        0         |   5.0000739097595215   |  6.41796875  |
|        26       | 12.5 |        41       |   50  | 13 |     False      |        0         |   5.000083923339844    |  0.21484375  |
|        26       | 12.5 |        41       |   75  | 19 |     False      |        0         |   5.0000879764556885   |  3.02734375  |
|        26       |  25  |        81       |  12.5 | 3  |      True      |        0         | 0.0002200603485107422  |     0.0      |
|        26       |  25  |        81       |   25  | 6  |     False      |        0         |   5.000067710876465    |   0.859375   |
|        26       |  25  |        81       |   50  | 13 |     False      |        0         |   5.000087022781372    |  0.5390625   |
|        26       |  25  |        81       |   75  | 19 |     False      |        0         |   5.000105857849121    |  11.3515625  |
|        26       |  50  |       162       |  12.5 | 3  |      True      |        0         | 9.322166442871094e-05  |     0.0      |
|        26       |  50  |       162       |   25  | 6  |     False      |        0         |   5.0000550746917725   |   0.046875   |
|        26       |  50  |       162       |   50  | 13 |     False      |        0         |   5.000085830688477    |  2.8828125   |
|        26       |  50  |       162       |   75  | 19 |     False      |        0         |   5.000110149383545    |  0.5703125   |
|        26       |  75  |       244       |  12.5 | 3  |      True      |        0         | 0.0001010894775390625  |     0.0      |
|        26       |  75  |       244       |   25  | 6  |      True      |        0         |  0.19453692436218262   |  0.02734375  |
|        26       |  75  |       244       |   50  | 13 |     False      |        0         |   5.000088214874268    |  0.51171875  |
|        26       |  75  |       244       |   75  | 19 |     False      |        0         |   5.000086069107056    |   1.40625    |
|        27       | 12.5 |        44       |  12.5 | 3  |      True      |        0         | 0.0022230148315429688  |  0.00390625  |
|        27       | 12.5 |        44       |   25  | 6  |     False      |        0         |   5.000164985656738    |   0.03125    |
